씬 ID,대화 ID,대화 종류,화자,대사,선택지 ID,연결된 대화 ID,삽화,초상화,표시 아이템,효과음,배경음악
,57,VerandaDialogue,김진혁,의외로 뻔한 주사예요.,,,CV_Smoking_Illustration,NamSmile_Portrait,,,
,,,,엄청...엄청...조용해져요.,,,,,,,
,58,VerandaDialogue,이채린,오...,,,CV_HandSmoke_Illustration,CharinNormal_Portrait,,,
,59,VerandaDialogue,김진혁,그리고@ 조용히 옆에서 술을 계속 마셔요.,,,,NamNormal_Portrait,,,
,60,VerandaDialogue,이채린,오...,,,,CharinSmile_Portrait,,,
,,,,조용히 술값 올리는 사람 중 한 명이네요?,,,,,,,
,61,VerandaDialogue,김진혁,그렇죠.,,,CV_NoSmoke_Illustration,NamNormal_Portrait,,,
,,,,가끔 취했는데도 계속 생각 없이 마시다가 결국엔 잘 때도 있어서...,,,,,,,
,,,,최대한 안 취하려고 노력하는 편이에요.,,,,,,,
,62,VerandaDialogue,이채린,약간 골치 아픈 유형이네요.,,,CV_HandBear_Illustration,CharinNormal_Portrait,,,
,63,VerandaDialogue,김진혁,그런 편이죠 ㅋㅋㅋ,,,,NamSmile_Portrait,,,
,64,VerandaDialogue,이채린,그럼 서로 주사도 알았으니 짠 이나 할래요?,,,CV_StartBear_Illustration,CharinSmile_Portrait,,,
,,,,잠시만요@ 한 캔 더 깔게요.,,,,,,,
,65,VerandaNarration,,(칙...),,,,,,beer_open_SFX,
,66,VerandaDialogue,김진혁,혹시 누나 몇 캔 사 오셨어요...?,,,,NamNormal_Portrait,,,
,67,VerandaDialogue,이채린,음...부족하면 이따 더 사 오면 되니까 딱 4캔 사 왔어요.,,,,CharinSmile_Portrait,,,
,,,,4캔 정도면 괜찮지 않을까요?,,,,,,,
,68,VerandaDialogue,김진혁,딱 좋은 거 같아요.,,,,NamSmile_Portrait,,,
,69,VerandaDialogue,이채린,그럼 짠해요~,,,,,,,
,,,,짠~,,,,,,,
,70,VerandaDialogue,김진혁,짠~,,,,,,,
,71,VerandaDialogue,이채린,...,,,CV_DrinkBear_Illustration,CharinEyeSmile_Portrait,,,
,72,VerandaDialogue,김진혁,...,,,,NamSmile_Portrait,,,
,73,VerandaDialogue,이채린,캬~ 좋네요.,,,CV_EndBear_Illustration,CharinEyeSmile_Portrait,,,
,74,VerandaDialogue,김진혁,누나@ 이거 육포 먹으면서 마셔요.,,,,NamSmile_Portrait,Meat_DisplayItem,,
,,,,육포는 그래도 넉넉하게 사 왔으니까 편하게 먹어요.,,,,,Meat_DisplayItem,,
,75,VerandaDialogue,이채린,헐@ 고마워요.,,,CV_HandBear_Illustration,CharinSuprised_Portrait,Meat_DisplayItem,,
,,,,맛있네요.,,,,CharinEyeSmile_Portrait,Meat_DisplayItem,,
,,,,오@ 매콤한 거 사왔네요?,,,,,,,
,76,VerandaDialogue,김진혁,매콤한거 괜찮아요? 맵다 싶으면 조금 달달한 것도 사왔어요.,,,,NamSuprised_Portrait,,,
,77,VerandaDialogue,이채린,괜찮아요@ 매콤한 거 좋아해요.,,,,CharinSmile_Portrait,,,
,,,,...,,,,CharinNormal_Portrait,,,
,,,,진짜 맛있네요.,,,,CharinSmile_Portrait,,,
,78,VerandaDialogue,김진혁,다행이에요 ㅋㅋㅋ,,,,NamSmile_Portrait,,,
,,,,음...누나.,,,,,,,
,79,VerandaDialogue,이채린,네?,,,,CharinSmile_Portrait,,,
,80,VerandaDialogue,김진혁,누나 기억에 남는 술 마신 썰 하나 풀어주면 안 돼요?,,,,NamSuprised_Portrait,,,
,,,,(누나면 뭔가 엄청난 썰이 있을 거 같은데...),,,,,,,
,81,VerandaDialogue,이채린,저요? 음...,,,,CharinSuprised_Portrait,,,
,,,,저도 풀면 진혁씨도 풀어줘야 해요?,,,,CharinSmile_Portrait,,,
,82,VerandaDialogue,김진혁,그래요.,,,,NamNormal_Portrait,,,
,83,VerandaDialogue,이채린,흠...,,,,CharinCloseEye_Portrait,,,
,,,,지금 딱 기억나는 썰이 하나 있는데...,,,,CharinNormal_Portrait,,,
,,,,제가 한창 술 좋아하던 대학교 1학년 때 일이었어요.,,,,CharinSmile_Portrait,,,
,,,,동기들이랑 술 게임 하면서 술 마시고 있었는데 한 명이 집요하게 저만 노리는  거에요.,,,,,,,
,,,,아마 제가 평소에 잘 안 취하니까 제가 취한 모습이 보고 싶었나 봐요.,,,,,,,
,,,,다른 애들도 눈치채고 또 계속 저만 집요하게 노리는 거 있죠...,,,,,,,
,,,,그때 진짜...살면서 가장 많이 마신 거 같아요...,,,,,,,
,,,,그렇게 마시니까 게임할 때 집중도 안 되고 진짜 스러질 거 같아서 동기한테 같이 편의점 가자고 얘기 했어요.,,,,CharinCloseEye_Portrait,,,
,,,,그 동기도 제 상태 보더니 같이 나가자고 하더라고요. ,,,,,,,
,,,,그래서 술도 깰 겸 아이스크림도 사 먹고 담배도 피고 있었는데...,,,,CharinSmile_Portrait,,,
,,,,제가 힘들다고 동기 보고 먼저 술집에 들어가 있으라고 말하자마자 제가 아마 쓰러졌을 거에요...,,,,CharinCloseEye_Portrait,,,
,84,VerandaDialogue,김진혁,네...?,,,,NamSuprised_Portrait,,,
,85,VerandaDialogue,이채린,하하...,,,,CharinSmile_Portrait,,,
,,,,심지어 쓰러졌던 게 제 마지막 기억이에요...ㅋㅋㅋ,,,,CharinEyeSmile_Portrait,,,
,86,VerandaDialogue,김진혁,와...그때 몇 병 마셨어요??,,,CV_NoSmoke_Illustration,NamSuprised_Portrait,,,
,87,VerandaDialogue,이채린,음...제가 기억하기로는 거의 4병 가까이 마셨을 거에요...,,,,CharinSmile_Portrait,,,
,88,VerandaDialogue,김진혁,...!,,,,NamSuprised_Portrait,,,
,,,,주량 한 참 넘은 거 아니에요??,,,,,,,
,89,VerandaDialogue,이채린,ㅋㅋㅋ...,,,,CharinSmile_Portrait,,,
,,,,전혀 몰랐죠...게임 템포가 너무 빨라서...,,,,CharinCloseEye_Portrait,,,
,,,,정신력으로 어떻게든 버텼나 봐요.,,,,,,,
,90,VerandaDialogue,김진혁,ㅋㅋㅋㅋㅋㅋ,,,CV_HandSmoke_Illustration,NamSmile_Portrait,,,
,,,,이래서 술이 무섭네요...,,,,NamNormal_Portrait,,,
,91,VerandaDialogue,이채린,그러니까요 ㅋㅋㅋㅋㅋㅋ,,,,CharinEyeSmile_Portrait,,,
,,,,그때 아침에 일어날 때...숙취가...하...,,,,CharinSmile_Portrait,,,
,,,,생각만 해도 머리가...,,,,,,,
,92,VerandaDialogue,김진혁,ㅋㅋㅋㅋㅋㅋ,,,,NamSmile_Portrait,,,
,93,VerandaDialogue,이채린,여튼 그런 일이 있었어요.,,,,CharinSmile_Portrait,,,
,,,,그 일 있고 난 뒤로는 정말 몇 주 동안 술 안 마시고 살았어요.,,,,,,,
,,,,초록색 병만 봐도...어우...,,,,CharinCloseEye_Portrait,,,
,94,VerandaDialogue,김진혁,ㅋㅋㅋㅋㅋㅋ,,,,NamSmile_Portrait,,,
,,,,저 같았어도 그랬을 거 같아요.,,,,,,,
,95,VerandaDialogue,이채린,...후,,,CV_Smoking_Illustration,CharinNormal_Portrait,,,
,,,,자@ 이제 제 썰도 풀어줬으니 진혁씨도 썰 풀어줘요.,,,CV_HandSmoke_Illustration,CharinSmile_Portrait,,,
,,,,기억에 남는 썰 있어요?,,,,,,,
,96,VerandaDialogue,김진혁,음...,,,,NamNormal_Portrait,,,
,,,,음......,,,,,,,
,,,,아@ 맞다.,,,,NamSuprised_Portrait,,,
,,,,저...ㅋㅋㅋ,,,,NamSmile_Portrait,,,
,,,,술집 화장실에 갇힌 썰 풀어드릴까요?,,,,,,,
,97,VerandaDialogue,이채린,와 ㅋㅋㅋㅋㅋㅋ,,,,CharinEyeSmile_Portrait,,,
,,,,풀어줘요@ 궁금해요.,,,,,,,
,98,VerandaDialogue,김진혁,음...,,,CV_Smoking_Illustration,NamNormal_Portrait,,,
,,,,이제 저도 대학교 1학년 때 있었던 일이에요.,,,,,,,
,,,,어찌저찌 술자리에 끌려가서 술을 마시고 있었는데@ 애들이 술 게임을 너무 많이 하는거에요.,,,,,,,
,,,,저는 술 게임을 잘 못해서 다 걸리고 마시고 그런 포지션이었거든요...,,,,,,,
,,,,힘들어서 화장실을 계속 가다 보니까 제가 안 보이면 그냥 화장실 간 줄 알고 넘어간 거에요.,,,,,,,
,,,,존재감이 없었나 봐요...저는 화장실에서 잠들어버렸는데...ㅋㅋㅋ,,,CV_HandSmoke_Illustration,NamSmile_Portrait,,,
,99,VerandaDialogue,이채린,네??,,,,CharinSuprised_Portrait,,,
,,,,어떡해요...,,,,,,,
,,,,가게 직원들도 몰랐던 거에요?,,,,,,,
,100,VerandaDialogue,김진혁,음...거기 화장실이 가게 안에 있던 게 아니였어요.,,,,NamSuprised_Portrait,,,
,,,,그래서 그런지 신경을 안 썼나 봐요.,,,,,,,
,,,,가게 닫을 때도 화장실 확인도 안 하고 문 잠그고 퇴근했더라고요.,,,CV_NoSmoke_Illustration,,,,
,,,,그래서...ㅋㅋㅋ,,,,NamSmile_Portrait,,,
,,,,전 일어났는데 시간은 오후 2시고...몸에서는 화장실 냄새...토 냄새...하하...,,,,,,,
,101,VerandaDialogue,이채린,와...,,,,CharinSuprised_Portrait,,,
,102,VerandaDialogue,김진혁,그 뒤론...어찌저찌 직원분이 구해주셔서 집으로 돌아간거 같아요...,,,,NamNormal_Portrait,,,
,,,,들어보니까 애들은 제가 먼저 집에 간 줄 알았데요.,,,,NamSuprised_Portrait,,,
,103,VerandaDialogue,이채린,와...진짜 좀 넘사벽이네요.,,,,CharinSuprised_Portrait,,,
,104,VerandaDialogue,김진혁,하하...,,,CV_HandBear_Illustration,NamSmile_Portrait,,,
,,,,그럼 썰도 풀었으니 짠 이나...하실래요?,,,CV_StartBear_Illustration,,,,
,105,VerandaDialogue,이채린,그래요 ㅋㅋㅋ,,,,CharinEyeSmile_Portrait,,,
,106,VerandaDialogue,김진혁,짠~,,,,NamSmile_Portrait,,,
,107,VerandaDialogue,이채린,짠~,,,,CharinSmile_Portrait,,,
,108,VerandaDialogue,김진혁,...,,,CV_DrinkBear_Illustration,NamSmile_Portrait,,,
,109,VerandaDialogue,이채린,...,,,,CharinEyeSmile_Portrait,,,
,,,,캬~ 좋네요.,,,CV_EndBear_Illustration,,,,
,,,,썰 되게 재밌네요.,,,,,,,
,110,VerandaDialogue,김진혁,다행이네요 ㅋㅋㅋ,,,,NamSmile_Portrait,,,
,111,VerandaDialogue,이채린,ㅎㅎ...,,,CV_HandBear_Illustration,CharinSmile_Portrait,,,
,,,,진혁씨.,,,,,,,
,112,VerandaDialogue,김진혁,네?,,,,NamNormal_Portrait,,,
,113,VerandaDialogue,이채린,또 이렇게 술 마시면 첫 연애 썰도 풀어야 하는 거 알죠?,,,,CharinSmile_Portrait,,,
,114,VerandaDialogue,김진혁,아...첫 연애...하하...,,,,NamSmile_Portrait,,,
,115,VerandaDialogue,이채린,ㅋㅋㅋ 왜요? 풀기 좀 힘들어요?,,,,CharinEyeSmile_Portrait,,,
,116,VerandaDialogue,김진혁,(굳이 생각하기 싫은 첫 연애긴 하다.),,,,NamNormal_Portrait,,,
,,,,(지금 나한텐 처음이자 마지막 연애였지...),,,,,,,
,,,,네...좀...아픈 과거예요...,,,,,,,
,117,VerandaDialogue,이채린,음...알겠어요. 그럼 안 풀어도 괜찮아요.,,,,CharinNormal_Portrait,,,
,,,,그럼 대신 주인공 이상형 알려줘요. 궁금하네요.,,,,CharinEyeSmile_Portrait,,,
,118,VerandaDialogue,김진혁,제 이상형이요? ,13,,,NamSuprised_Portrait,,,!StopMusic
,119,VerandaDialogue,김진혁,저...이상형은 딱히 없어요.,,,,NamNormal_Portrait,,,Day5Bad_BGM
,120,VerandaDialogue,이채린,이상형이 없어요?,,,,CharinSuprised_Portrait,,,
,121,VerandaDialogue,김진혁,네...,,,,NamNormal_Portrait,,,
,,,,(딱히 이상형에 대해서 깊게 고민해 본 적도 없고...),,,,,,,
,,,,(음...모르겠네...),,,,,,,
,,,,그럼 누난 이상형 있어요?,,,,NamSuprised_Portrait,,,
,122,VerandaDialogue,이채린,음...ㅎㅎ,,,,CharinSmile_Portrait,,,
,,,,진혁씨가 이상형 안 알려줬으니까 나도 안 알려줄래요.,,,,,,,
,123,VerandaDialogue,김진혁,아...죄송해요...,,,,NamNormal_Portrait,,,
,124,VerandaDialogue,이채린,에이 죄송해할 거 없어요~,,,,CharinSmile_Portrait,,,
,,,,술 다 마셨어요?,,,,,,,
,125,VerandaDialogue,김진혁,아...네 다 마셨어요.,,,,NamNormal_Portrait,,,
,126,VerandaDialogue,이채린,그럼 마지막으로 이거 한 캔 까요.,,,,CharinSmile_Portrait,Kass_DisplayItem,,
,,,,같이 짠해야죠.,,,CV_StartBear_Illustration,,Kass_DisplayItem,,
,127,VerandaDialogue,김진혁,아@ 그래야죠.,,,,NamSmile_Portrait,,,
,128,VerandaDialogue,이채린,자@ 짠~,,,,CharinEyeSmile_Portrait,,,
,129,VerandaDialogue,김진혁,짠~,,,,NamSmile_Portrait,,,
,130,VerandaNarration,,(이 뒤로 누나랑 시답지 않은 얘기들로 시간을 보냈다.),,,!HideIllustration,,,,
,,,,(술은 이미 다 마셨고 남은 육포들을 먹으면서 가볍게 얘기를 나눴다.),,,,,,,
,131,VerandaDialogue,이채린,...후,,,CV_Smoking_Illustration,CharinNormal_Portrait,,,
,,,,육포도 다 먹었네요.,,,CV_HandSmoke_Illustration,,,,
,,,,슬슬 들어갈까요?,,,,CharinSmile_Portrait,,,
,,,,추워지는 거 같기도 하고...,,,,,,,
,132,VerandaDialogue,김진혁,그래요.,,,,NamNormal_Portrait,,,
,,,,더 추워지기 전에 들어가요.,,,CV_NoSmoke_Illustration,NamSmile_Portrait,,,
,133,VerandaDialogue,이채린,그래요@ 먼저 들어갈게요.,,,,CharinSmile_Portrait,,,
,134,VerandaDialogue,김진혁,네...,,,,NamNormal_Portrait,,,
,,,,(음...),,,Veranda_Illustration,,,Beranda_Sound_SFX,
,,,,(나...뭐 실수 했나...?),,,,,,,
,,,,(오늘 되게 무미건조하게 지나간 느낌인데...),,,,,,,
,,,,(뭐...나도 일단 들어가자...),,,,,,,!StopMusic
,135,VerandaDialogue,김진혁,저...누나 같은 사람이요...,,,CV_HandBear_Illustration,NamSuprised_Portrait,,,NormalTalk_BGM
,,,,(아...),,,,NamNormal_Portrait,,,
,,,,(내가...무슨 말을...),,,,NamShy_Portrait,,,
,,,,아...저 누나...그게 아니라...,,,,,,,
,136,VerandaDialogue,이채린,...,,,,CharinNormal_Portrait,,,
,,,,그거 고백이에요?,,,,,,,
,137,VerandaDialogue,김진혁,네...?,,,,NamShy_Portrait,,,
,138,VerandaDialogue,이채린,그거 고백이냐고요.,,,,CharinNormal_Portrait,,,
,139,VerandaDialogue,김진혁,어...,,,,NamShy_Portrait,,,
,,,,그...그게 아니라...,,,,,,,
,140,VerandaDialogue,이채린,ㅋㅋㅋㅋㅋㅋ,,,,CharinEyeSmile_Portrait,,,
,,,,많이 당황한 거 같은데 ㅋㅋㅋ,,,,,,,
,141,VerandaDialogue,김진혁,(아...),,,,NamShy_Portrait,,,
,,,,(너무 창피하다...),,,,,,,
,,,,(당사자 앞에서 이렇게 대놓고...),,,,,,,
,,,,(물론 누나가 싫은 건 아닌데...그런 뜻이 아니었는데...),,,,,,,
,,,,그...말실수에요...,,,,,,,
,142,VerandaDialogue,이채린,ㅎㅎ 알겠어요.,,,,CharinSmile_Portrait,,,
,,,,술 남았어요?,,,,,,,
,143,VerandaDialogue,김진혁,아...그 다 마셨어요.,,,,NamSuprised_Portrait,,,
,144,VerandaDialogue,이채린,자 여기 한 캔 까요.,,,,CharinSmile_Portrait,Kass_DisplayItem,,
,,,,남은 것도 짠해야죠.,,,CV_StartBear_Illustration,,Kass_DisplayItem,,
,145,VerandaDialogue,김진혁,아...네!,,,,NamSmile_Portrait,,,
,146,VerandaDialogue,이채린,짠~,,,,CharinEyeSmile_Portrait,,,
,147,VerandaDialogue,김진혁,짠!,,,,NamSmile_Portrait,,,
,148,VerandaDialogue,이채린,...,,,CV_DrinkBear_Illustration,CharinEyeSmile_Portrait,,,
,149,VerandaDialogue,김진혁,...,,,,NamSmile_Portrait,,,
,150,VerandaDialogue,이채린,캬~ 좋네요.,,,CV_EndBear_Illustration,CharinEyeSmile_Portrait,,,
,151,VerandaDialogue,김진혁,하하...,,,,NamNormal_Portrait,,,
,152,VerandaDialogue,이채린,이상형 말해줬으니까 저도 말해드릴게요. 제 이상형.,,,CV_Red_HandBear_Illustration,CharinSmile_Portrait,,,
,153,VerandaDialogue,김진혁,(...!),,,,NamSuprised_Portrait,,,
,154,VerandaDialogue,이채린,음...저는 이상형이라고 해야 하나...,,,,CharinCloseEye_Portrait,,,
,,,,그런 느낌이 있어요@ 딱 봤을 때 뭔가 끌리는 사람?,,,,CharinSmile_Portrait,,,
,,,,그래서 저는 제 이상형을 정확하게는 몰라요.,,,,,,,
,,,,그래도 이거 하나는 확신하는 게.,,,,,,,
,,,,저를 좋아한다고 느껴지는 사람이 좋더라고요. 근데 정말 저를 생각해주 는 그런 사람이요.,,,,,,,
,,,,애매하게 좋아하고 그러면...굳이 사귀어야하나? 그런 느낌이에요.,,,,,,,
,155,VerandaDialogue,김진혁,...그렇군요.,,,,NamNormal_Portrait,,,
,156,VerandaDialogue,이채린,근데 진혁씨는 제가 확실히 좋나 봐요? 절 딱 이상형이라고 말하고?,,,,CharinEyeSmile_Portrait,,,
,157,VerandaDialogue,김진혁,아...그...어......,,,,NamShy_Portrait,,,
,158,VerandaDialogue,이채린,농담이에요 ㅋㅋㅋ,,,,CharinEyeSmile_Portrait,,,
,,,,진혁씨 되게 쉽게 고장 나네요? ,,,,,,,
,159,VerandaDialogue,김진혁,하하...,,,,NamShy_Portrait,,,
,,,,(당장에라도 숨고 싶다...),,,,,,,
,160,VerandaDialogue,이채린,ㅋㅋㅋㅋㅋㅋ,,,CV_Red_NoSmoke_Illustration,CharinEyeSmile_Portrait,,,
,,,,반응 되게 재밌네요.,,,,,,,
,,,,종종 이걸로 놀려야겠네요 ㅋㅋㅋ,,,,,,,
,161,VerandaDialogue,김진혁,하하...,,,,NamShy_Portrait,,,
,162,VerandaDialogue,이채린,ㅋㅋㅋㅋㅋㅋㅋㅋ,,,,CharinEyeSmile_Portrait,,,
,,,,음...이제 술도 다 마셨네요. ,,,,,,,
,,,,이 정도만 딱 마실까요?,,,,CharinSmile_Portrait,,,
,163,VerandaDialogue,김진혁,네...뭐 상관없어요.,,,,NamSmile_Portrait,,,
,164,VerandaDialogue,이채린,그래요 ㅋㅋㅋ,,,,CharinSmile_Portrait,,,
,,,,...후,,,,CharinNormal_Portrait,,,
,,,,그러고 보니 어쩌다가 여기 살게 된 거에요?,,,,CharinSmile_Portrait,,,
,,,,갑자기 궁금하네요.,,,,,,,
,165,VerandaDialogue,김진혁,음...딱히 큰 이유는 없어요.,,,,NamNormal_Portrait,,,
,,,,회사랑 가깝다는 이유로 여기 살게 된 거 같아요.,,,CV_Smoking_Illustration,NamSuprised_Portrait,,,
,,,,대학교는 집에서 의외로 가까워서 통학하고 다녔는데@ 회사는 아니더라고요.,,,,,,,
,,,,그래서 근처에 적당히 살만한 곳 찾아보니까 여기가 괜찮은 거 같아서 여기서 살게 됐어요.,,,,,,,
,,,,그러고 보니까@ 누나 이제 내일이면 이사 가시잖아요...,,,,NamNormal_Portrait,,,
,166,VerandaDialogue,이채린,그렇죠?,,,CV_HandSmoke_Illustration,CharinSmile_Portrait,,,
,167,VerandaDialogue,김진혁,혹시 이사는 왜 가는 거예요..?,,,,NamNormal_Portrait,,,!StopMusic
,168,VerandaDialogue,이채린,어...,,,,CharinSuprised_Portrait,,,
,,,,음...,,,,CharinNormal_Portrait,,,
,,,,...,,,,,,,
,,,,...일단 제가 여기 자취하게 된 이유가 전에 살던 곳에서 제가 도망쳐 나왔어요...,,,,,,,
,169,VerandaDialogue,김진혁,네...?,,,,NamNormal_Portrait,,,Past_Story_BGM
,170,VerandaDialogue,이채린,...후,,,,CharinCloseEye_Portrait,,,
,,,,...,,,,,,,
,171,VerandaDialogue,김진혁,...,,,,NamNormal_Portrait,,,
,172,VerandaDialogue,이채린,...,,,,CharinCloseEye_Portrait,,,
,173,VerandaDialogue,김진혁,...,,,,NamNormal_Portrait,,,
,,,,혹시 무슨 일 있었어요...?,,,,NamSuprised_Portrait,,,
,174,VerandaDialogue,이채린,음...,,,,CharinCloseEye_Portrait,,,
,,,,에전...일인데요...,,,,,,,
,,,,...,,,,,,,
,,,,저희 아버지는...좀 좋지 못한 분이셨어요...,,,,,,,
,,,,알코올중독에...사업은 크게 망해서 빚도 가지고 계시고...,,,,,,,
,,,,가끔 저랑 어머니한테 분풀이도 하시면서...때리기도 하셨거든요...,,,,CharinNormal_Portrait,,,
,,,,어릴 때 그런 사람 밑에서 사는 게 너무 힘들었어요...,,,,,,,
,,,,정말...고통이었죠...,,,,,,,
,,,,...,,,CV_Smoking_Illustration,,,,
,,,,어머니는 그런 상황에서 벗어나기 위해서 어린 저를 끌어안고 집에서 도망쳐 나왔어요...,,,CV_HandSmoke_Illustration,CharinCloseEye_Portrait,,,
,,,,어디든 상관없었어요...그 사람이 없는 곳이면 어디든...,,,,,,,
,,,,다행히 어머니는 그 사람한테서 도망쳤고 겨우 자리를 잡으셨어요.,,,,CharinNormal_Portrait,,,
,,,,어린 저를 어떻게든 먹여 살리시겠다고 이런저런 일도 하시면서 저를 열심히 키워주셨거든요...,,,,,,,
,,,,남들보다 뒤처지는 사람이 되지 않도록...,,,,,,,
,,,,올바른 사람으로 자랄 수 있도록...,,,,CharinSmile_Portrait,,,
,175,VerandaDialogue,김진혁,...,,,,NamNormal_Portrait,,,
,176,VerandaDialogue,이채린,그렇게 성인이 될 때까지 저랑 어머니는 그 사람을 잊은 채 열심히 살아왔어요.,,,,CharinSmile_Portrait,,,
,,,,다행히도 집에서 뛰쳐나온 뒤로 그 사람이 저희를 찾거나 그러진 않았거든요...,,,,,,,
,,,,어찌 보면 불행 중 다행...인 거죠...,,,,,,,
,,,,...,,,,CharinNormal_Portrait,,,
,,,,근데 대학 때문에 자취를 시작한 뒤로...길 가다가 그 사람을 본 거에요.,,,,,,,
,,,,...,,,,,,,
,,,,제가 어릴때 기억뿐이긴 하지만...한눈에 봐도 알 수 있었어요...,,,,CharinCloseEye_Portrait,,,
,,,,...,,,,,,,
,,,,그 사람을 피해서 빠르게 집에 도착했는데도...,,,,,,,
,,,,‘혹시나 날 알아보면 어쩌지...?’ ‘만약 알아보면 그 뒤로 어떡하지...’,,,,,,,
,,,,이런 생각들이 나니까 정말 무서웠어요...,,,,,,,
,,,,그 뒤로도 수업 나갈 때마다 길 근처에 계속 보이는 거에요...,,,,CharinNormal_Portrait,,,
,,,,분명 평소에 안보였는데...한 번 본 뒤로는 계속 보이게 된 거죠...,,,,,,,
,,,,...,,,,,,,
,,,,그래서 여기로 이사 왔어요.,,,,CharinSmile_Portrait,,,
,,,,자퇴한 뒤여서 굳이 대학 근처에 안 살아도 됐었고...,,,,,,,
,,,,여기는 그래도 전에 살던 곳에 비하면 걸어서 몇 시간 거리기도 했거든요...,,,,,,,
,,,,...,,,,,,,
,,,,드디어 숨통이 좀 트이는 거에요.,,,,CharinSmile_Portrait,,,
,177,VerandaDialogue,김진혁,...,,,,NamNormal_Portrait,,,
,178,VerandaDialogue,이채린,...,,,,CharinCloseEye_Portrait,,,
,,,,...후,,,CV_Smoking_Illustration,,,,
,,,,다행히 여기서 그 사람을 마주친 적은 없었어요.,,,,CharinSmile_Portrait,,,
,,,,엄청...,,,CV_HandSmoke_Illustration,,,,
,,,,안심이 됐죠...,,,,,,,
,,,,답답하고 무서웠던 감정들도...조금씩 없어지기 시작했고...,,,,,,,
,,,,전처럼 무섭거나 그러지도 않았어요.,,,,,,,
,,,,그래서 여기서 다시 마음을 다잡고 자취하면서 살아야겠다고 결심하고 쭉 살다가...,,,,,,,
,,,,1달 전에 어머니랑 전화하다가 제가 그 일을 어머니한테 얘기했어요.,,,,,,,
,,,,이런 일이 있었고...무서웠다고...,,,,,,,
,,,,그러더니 어머니가 당분간은 자기랑 같이 살자고 하시는 거에요.,,,,,,,
,,,,다시 자취해도 상관없으니까@ 당분간은 자기랑 같이 살자고...,,,,,,,
,179,VerandaDialogue,김진혁,...,,,,NamNormal_Portrait,,,
,180,VerandaDialogue,이채린,어머니도...걱정 되셨나 봐요...,,,,CharinSmile_Portrait,,,
,,,,...,,,,,,,
,,,,그래서 어머니 사시는 곳으로 이사 가는 거에요.,,,,,,,
,,,,어머니 걱정 안 시켜드리려고...,,,,,,,
,181,VerandaDialogue,김진혁,...,,,,NamNormal_Portrait,,,
,182,VerandaDialogue,이채린,하하...조금 얘기가 무거워졌죠? ,,,CV_Red_NoSmoke_Illustration,CharinSmile_Portrait,,,
,183,VerandaDialogue,김진혁,아니에요@ 괜찮아요.,,,,NamSuprised_Portrait,,,
,,,,그런 과거가 있을 줄은 몰랐어요...,,,,,,,
,184,VerandaDialogue,이채린,하하...,,,,CharinSmile_Portrait,,,
,,,,그래도 들어줘서 고마워요...,,,,,,,
,,,,많이 무거운 얘기였을 텐데...,,,,,,,
,185,VerandaDialogue,김진혁,에이@ 아니에요.,,,,NamSmile_Portrait,,,
,,,,술 마실 때 이런 진솔한 얘기도 하고 그러는 거죠!,,,,,,,
,186,VerandaDialogue,이채린,ㅋㅋㅋ 고마워요.,,,,CharinEyeSmile_Portrait,,,
,187,VerandaNarration,,(그 뒤로는 누나랑 시간 가는 줄도 모르고 얘기하고 떠들었다.),,,!HideIllustration,,,,
,,,,(술은 이미 다 마셨고 남은 육포들을 먹으면서 가볍게 얘기를 나눴다.),,,,,,,
,,,,(얘기하다 보니 술은 다 깼고 서로 진솔한 대화를 나누며 시간을 보냈다.),,,,,,,
,188,VerandaDialogue,이채린,ㅎㅎ,,,CV_Red_NoSmoke_Illustration,CharinSmile_Portrait,,,
,189,VerandaDialogue,김진혁,왜 그래요 누나?,,,,NamSmile_Portrait,,,
,190,VerandaDialogue,이채린,그냥...,,,,CharinEyeSmile_Portrait,,,
,,,,기분 좋아서 그런가 봐요...,,,,,,,
,191,VerandaDialogue,김진혁,하하...,,,,NamSmile_Portrait,,,
,192,VerandaDialogue,이채린,ㅎㅎ,,,,CharinSmile_Portrait,,,
,,,,저희 이제 슬슬 들어갈까요?,,,,,,,
,,,,졸려서 더 얘기하기가 슬슬 힘드네요...ㅋㅋㅋ,,,,,,,
,193,VerandaDialogue,김진혁,그래요 누나@ 오늘 누나 많이 얘기하긴 했어요 ㅋㅋㅋ,,,,NamSmile_Portrait,,,
,194,VerandaDialogue,이채린,ㅋㅋㅋ 그래요.,,,,CharinSmile_Portrait,,,
,,,,오늘 정말 진심으로 재밌었어요. 나중에 이렇게 또 얘기해요.,,,,CharinEyeSmile_Portrait,,,
,,,,먼저 들어갈게요@ 진혁씨.,,,,,,,
,,,,잘 자요.,,,,,,,
,195,VerandaDialogue,김진혁,누나도 좋은 밤 되세요.,,,,NamSmile_Portrait,,,
,196,VerandaNarration,,(드르륵...),,,,,,Beranda_Sound_SFX,
,197,VerandaDialogue,김진혁,(...),,,Veranda_Illustration,NamNormal_Portrait,,,
,,,,(몇 시지...?),,,,NamNormal_Portrait,,,
,,,,(와...벌써 새벽 2시라고...??),,,,NamSuprised_Portrait,,,
,,,,(이렇게 오래 얘기했을 줄은 몰랐는데...),,,,,,,
,,,,(누나도 피곤할 만했다.),,,,,,,
,,,,(오늘...너무 꿈만 같은 하루였다...),,,,NamSmile_Portrait,,,
,,,,(나도 이제 슬슬 들어가자.),,,,,,,!StopMusic
